,고유번호,회사명,종목코드,수정일
1335,00398808,디지털대성,068930,20200225
1336,00536888,다믈멀티미디어,093640,20200225
1337,00137252,사조동아원,008040,20200225
1338,01188378,시스웍,269620,20200225
1339,00455875,와토스코리아,079000,20200225
1340,00470829,한솔인티큐브,070590,20200225
1341,00140946,한솔로지스틱스,009180,20200225
1342,00101628,경방,000050,20200226
1343,00113508,노루홀딩스,000320,20200226
1344,00306454,한국정보인증,053300,20200217
1345,00160861,한농화성,011500,20200219
1346,00155452,풍국주정,023900,20200220
1347,00147222,전방,000950,20200220
1348,00201733,TJ미디어,032540,20200220
1349,00113261,대한광통신,010170,20200220
1350,00129387,삼화페인트공업,000390,20200225
1351,00264228,위즈코프,038620,20200225
1352,00563518,비나텍,126340,20200225
1353,00447487,제주반도체,080220,20200219
1354,00939331,한국콜마,161890,20200225
1355,00414850,효성 ITX,094280,20200225
1356,00148531,제일제강,023440,20200225
1357,00815095,우리이앤엘,153490,20200226
1358,00527491,코리아에스이,101670,20200226
1359,00306162,상상인,038540,20200120
1360,00143226,디케이디앤아이,033310,20200219
1361,00226547,오상자이엘,053980,20200220
1362,00104722,국제약품,002720,20200224
1363,00143314,에이엔피,015260,20200130
1364,00160621,한국화장품제조,003350,20200214
1365,01061497,퓨쳐스트림네트웍스,214270,20200219
1366,00269612,파워로직스,047310,20200225
1367,00886792,루켄테크놀러지스,162120,20200225
1368,00402110,시큐브,131090,20200225
1369,01196313,유에스티,263770,20200225
1370,01071041,천랩,311690,20200225
1371,00161462,에이티넘인베스트,021080,20200225
1372,00133089,성원,015200,20200225
1373,01109070,비피도,238200,20200225
1374,00568461,보광산업,225530,20200225
1375,00146649,일진홀딩스,015860,20200226
1376,00373447,서린바이오,038070,20200226
1377,00173874,넥센타이어,002350,20200121
1378,01135057,녹십자웰빙,234690,20200217
1379,01182578,대유에이피,290120,20200217
1380,00359623,우리산업홀딩스,072470,20200220
1381,00185356,제룡전기,033100,20200220
1382,00113191,코리안리,003690,20200131
1383,00156442,한국가구,004590,20200203
1384,00445799,서원인텍,093920,20200225
1385,00202839,한창산업,079170,20200220
1386,00925967,이엠티,232530,20200123
1387,00317681,메타바이오메드,059210,20200225
1388,00159971,KC그린홀딩스,009440,20200225
1389,00569691,디엔에프,092070,20200225
1390,00540571,엘디티,096870,20200225
1391,00267942,큐캐피탈,016600,20200226
1392,00130408,서산,079650,20200204
1393,00453488,세화아이엠씨,145210,20200205
1394,00112679,대창단조,015230,20200214
1395,00811372,노바렉스,194700,20200219
1396,00225706,JW생명과학,234080,20200220
1397,00146214,일성신약,003120,20200220
1398,00207375,대한뉴팜,054670,20200220
1399,00929778,세기리텍,199870,20200220
1400,01112700,에스엘에스바이오,246250,20200203
1401,00164706,현대약품,004310,20200203
1402,00264732,파인디지털,038950,20200203
1403,00614478,휴메딕스,200670,20200203
1404,00339072,팬스타엔터프라이즈,054300,20200225
1405,01335930,티움바이오,321550,20200221
1406,00525864,피앤씨테크,237750,20200221
1407,00531917,톱텍,108230,20200128
1408,00413046,셀트리온,068270,20200225
1409,00321204,관악산업,076340,20200225
1410,01020524,자이글,234920,20200225
1411,00832700,에이펙스인텍,207490,20200225
1412,00102140,경인전자,009140,20200218
1413,00231664,우리기술투자,041190,20200226
1414,00788773,씨젠,096530,20200226
1415,00109718,사조대림,003960,20200219
1416,00136864,신원,009270,20200220
1417,00132628,성문전자,014910,20200220
1418,00396925,엠로,058970,20200203
1419,00108649,TPC,048770,20200204
1420,01231786,슈프리마아이디,317770,20200214
1421,00531829,엠아이텍,179290,20200214
1422,00548519,에스엔피제네틱스,086460,20200203
1423,00206039,경남스틸,039240,20200225
1424,01328170,노드메이슨,317860,20200225
1425,00109037,대성창투,027830,20200225
1426,00585538,에스에너지,095910,20200203
1427,00442154,제이엔케이히터,126880,20200225
1428,00246620,케이엘넷,039420,20200226
1429,01187148,케어랩스,263700,20200206
1430,00516246,알에프세미,096610,20200217
1431,00123107,보락,002760,20200220
1432,00352000,하우리,049130,20200220
1433,00109781,대림제지,017650,20200220
1434,00506294,가비아,079940,20200224
1435,00607797,엄지하우스,224810,20200225
1436,00867098,티로보틱스,117730,20200225
1437,00823429,한국화장품,123690,20200225
1438,00250997,대정화금,120240,20200225
1439,00110307,대선조선,031990,20200225
1440,00536286,윈팩,097800,20200225
1441,01390399,미래에셋대우스팩3호,328380,20200225
1442,00407036,선바이오,067370,20200218
1443,00250137,전파기지국,065530,20200217
1444,00486097,나스미디어,089600,20200219
1445,01325429,네온테크,306620,20200220
1446,00554352,아이큐어,175250,20200220
1447,01035942,메디안디노스틱,233250,20200220
1448,00629212,딜리,131180,20200220
1449,00220057,유비케어,032620,20200224
1450,00122551,백산,035150,20200214
1451,00201742,유라테크,048430,20200225
1452,00353610,이니텍,053350,20200225
1453,00109453,STX조선해양,067250,20200225
1454,00108940,대성홀딩스,016710,20200220
1455,00825959,하이비젼시스템,126700,20200220
1456,00170558,코웨이,021240,20200221
1457,00155586,피에스엠씨,024850,20200221
1458,00428321,해태제과식품,101530,20200213
1459,00560982,바이오솔루션,086820,20200225
1460,00226316,호전실업,111110,20200225
1461,00914040,씨엠에스에듀,225330,20200225
1462,00545734,아미코젠,092040,20200225
1463,00332927,제이에스코퍼레이션,194370,20200225
1464,00560849,에스앤디,260970,20200225
1465,00989619,알테오젠,196170,20200217
1466,00140168,지투알,035000,20200225
1467,00663289,위월드,140660,20200213
1468,00609324,뷰웍스,100120,20200225
1469,00138057,써니전자,004770,20200225
1470,00158219,시그네틱스,033170,20200225
1471,00151298,DSR제강,069730,20200225
1472,00576789,디젠스,113810,20200217
1473,00899459,레이언스,228850,20200217
1474,00917861,슈피겐코리아,192440,20200217
1475,00410915,서울옥션,063170,20200220
1476,01109955,링크제니시스,219420,20200220
1477,01316227,효성티앤씨,298020,20200225
1478,01211232,코윈테크,282880,20200214
1479,00303192,디에이피,066900,20200225
1480,00541349,셀트리온제약,068760,20200225
1481,00264255,바텍,043150,20200225
1482,00617314,타이거일렉,219130,20200225
1483,00449254,쎄트렉아이,099320,20200225
1484,00598198,컴퍼니케이,307930,20200225
1485,00587925,바이오리더스,142760,20200217
1486,00858124,알에스오토메이션,140670,20200217
1487,00540447,유니테스트,086390,20200217
1488,01222867,제테마,216080,20200220
1489,00172936,동일산업,004890,20200225
1490,00341916,오스템임플란트,048260,20200211
1491,00132725,성보화학,003080,20200214
1492,00360036,백금T&A,046310,20200213
1493,00231363,LG유플러스,032640,20200225
1494,00201131,아즈텍WB,032080,20200225
1495,00296263,YW,051390,20200225
1496,00675594,디티앤씨,187220,20200225
1497,01203808,AP시스템,265520,20200225
1498,00626464,지엔씨에너지,119850,20200225
1499,00372226,티에스이,131290,20200225
1500,00101488,경동나비엔,009450,20200226
1501,00523176,네추럴FNP,086220,20200217
1502,01076550,주노콜렉션,221670,20200217
1503,00225742,KT서브마린,060370,20200217
1504,00155638,피에스텍,002230,20200217
1505,00104519,국보,001140,20200222
1506,00527880,썬테크놀로지스,122800,20200212
1507,00977641,하이로닉,149980,20200225
1508,01190513,명진홀딩스,267060,20200225
1509,00385336,홈캐스트,064240,20200225
1510,00104537,국영지앤엠,006050,20200225
1511,00161709,퍼시스,016800,20200225
1512,00231044,우리기술,032820,20200217
1513,00450995,대모,317850,20200224
1514,00537221,바이오코아,216400,20200224
1515,00962922,팬젠,222110,20200224
1516,01116274,엠앤씨생명과학,225860,20200212
1517,00256380,유아이엘,049520,20200213
1518,00219848,서희건설,035890,20200225
1519,00897752,천보,278280,20200225
1520,00291231,우전,052270,20200225
1521,00389110,지어소프트,051160,20200225
1522,00118026,동원산업,006040,20200225
1523,00360577,엑사이엔씨,054940,20200225
1524,00178851,동양에스텍,060380,20200226
1525,00167031,흥국,010240,20200217
1526,00831428,디에이치피코리아,131030,20200220
1527,00127857,삼익악기,002450,20200220
1528,01221947,비엔에프코퍼레이션,271780,20200220
1529,00111421,휴니드테크놀러지스,005870,20200220
1530,01118139,이도바이오,336040,20200224
1531,01384477,신한제5호스팩,323230,20200213
1532,00378220,버킷스튜디오,066410,20200214
1533,01085442,휴벡셀,212310,20200214
1534,00861720,이즈미디어,181340,20200218
1535,01335453,삼성머스트스팩3호,309930,20200218
1536,00219440,휴맥스홀딩스,028080,20200218
1537,00605328,씨앤지하이테크,264660,20200225
1538,00137207,유니켐,011330,20200225
1539,00351995,지에스이,053050,20200225
1540,00101220,KG케미칼,001390,20200225
1541,00242712,엘컴텍,037950,20200225
1542,00163196,한일철강,002220,20200225
1543,00140779,영보화학,014440,20200226
1544,00101433,경농,002100,20200226
1545,00301112,삼화네트웍스,046390,20200226
1546,00111227,대양제지,006580,20200226
1547,00128546,삼천당제약,000250,20200220
1548,00131692,서흥,008490,20200220
1549,00129271,삼화전기,009470,20200220
1550,00883980,아이디스,143160,20200224
1551,00106456,지앤엘,014590,20200214
1552,00571483,오이솔루션,138080,20200214
1553,00162072,한신기계공업,011700,20200226
1554,00370918,케이디켐,221980,20200226
1555,00863038,윌링스,313760,20200226
1556,00145260,율촌화학,008730,20200221
1557,00671376,티웨이항공,091810,20200224
1558,01203507,에스엠비나,299670,20200224
1559,01071944,미래생명자원,218150,20200224
1560,01336443,한국제8호스팩,310870,20200226
1561,00131504,서한,011370,20200226
1562,00533508,제이엠티,094970,20200226
1563,00222435,제이엠아이,033050,20200226
1564,01055317,비엔디생활건강,215050,20200226
1565,00133751,세명전기,017510,20200226
1566,01337114,구스앤홈,329050,20200226
1567,00819374,나무가,190510,20200226
1568,00439965,나노신소재,121600,20200226
1569,00560122,텔레필드,091440,20200226
1570,00491336,잘만테크,090120,20200226
1571,00787057,휴맥스,115160,20200218
1572,00403766,피피아이,062970,20200221
1573,00188797,포메탈,119500,20200221
1574,01038693,드림시큐리티,203650,20200226
1575,00111193,대양전기공업,108380,20200226
1576,00238153,파세코,037070,20200224
1577,01078178,RFHIC,218410,20200226
1578,00409140,이원컴포텍,088290,20200226
1579,00128227,삼정펄프,009770,20200226
1580,01276327,위지윅스튜디오,299900,20200226
1581,01267550,나라소프트,288490,20200226
1582,00150536,진양제약,007370,20200226
1583,01093007,LS전선아시아,229640,20200221
1584,00298447,아모텍,052710,20200221
1585,00407814,크리스탈,083790,20200226
1586,01095704,케이엠제약,225430,20200210
1587,00298340,에스티아이,039440,20200219
1588,00180795,인팩,023810,20200221
1589,00148993,하이트진로홀딩스,000140,20200122
1590,01063990,로보로보,215100,20200221
1591,00807555,메가엠디,133750,20200221
1592,00375931,인선이엔티,060150,20200226
1593,00545114,랩지노믹스,084650,20200226
1594,01101041,패션플랫폼,225590,20200226
1595,00172680,동국산업,005160,20200121
1596,00199076,동일기연,032960,20200226
1597,00130046,다함이텍,009280,20200224
1598,00363486,로체시스템즈,071280,20200224
1599,01235296,셀리드,299660,20200210
1600,00366845,탑엔지니어링,065130,20200221
1601,00471068,덕산하이메탈,077360,20200221
1602,00463342,에스텍파마,041910,20200221
1603,00919966,신라젠,215600,20200221
1604,00410997,누리플랜,069140,20200221
1605,00226866,인탑스,049070,20200226
1606,00149345,조흥,002600,20200226
1607,00105961,LG이노텍,011070,20200122
1608,01414422,엔에이치스팩15,339950,20200226
1609,01011562,우성아이비,194610,20200224
1610,00397191,팬엔터테인먼트,068050,20200226
1611,00543107,오킨스전자,080580,20200226
1612,00404701,한국자산신탁,123890,20200212
1613,00340272,에스폴리텍,050760,20200221
1614,01276026,지놈앤컴퍼니,314130,20200206
1615,00871833,에스티팜,237690,20200221
1616,00965813,미투온,201490,20200221
1617,00310156,셀루메드,049180,20200210
1618,01077577,우리산업,215360,20200210
1619,00117638,동양텔레콤,007150,20200226
1620,99999999,금감원(테스트),999980,20200129
1621,00149594,한국캐피탈,023760,20200203
1622,01042085,엑셈,205100,20200226
1623,00248053,지에스엔텍,037640,20200226
1624,00574611,SDN,099220,20200226
1625,00144164,SK가스,018670,20200226
1626,00105475,금강철강,053260,20200226
1627,00613318,와이지엔터테인먼트,122870,20200221
1628,00173102,모나리자,012690,20200221
1629,00110060,대백저축은행,026970,20200221
1630,01013311,민앤지,214180,20200207
1631,00977377,에이비온,203400,20200207
1632,00104999,윌비스,008600,20200221
1633,00117337,동양,001520,20200226
1634,00485177,일진파워,094820,20200226
1635,01267222,캐리소프트,317530,20200226
1636,00788737,이퓨쳐,134060,20200226
1637,00983934,아이스크림에듀,289010,20200226
1638,00124805,푸른저축은행,007330,20200224
1639,01027794,브이원텍,251630,20200221
1640,01393721,유진스팩5호,331380,20200221
1641,01124653,슈프리마,236200,20200221
1642,00166528,서암기계공업,100660,20200205
1643,01359736,유진스팩4호,321260,20200217
1644,00162911,한일사료,005860,20200226
1645,00521390,뉴파워프라즈마,144960,20200226
1646,00599285,서플러스글로벌,140070,20200226
1647,00155212,포스코 ICT,022100,20200226
1648,01251595,압타바이오,293780,20200213
1649,00161383,한미반도체,042700,20200219
1650,00878915,DGB금융지주,139130,20200120
1651,00165343,혜인,003010,20200221
1652,00144021,원풍물산,008290,20200226
1653,01014055,에스트래픽,234300,20200226
1654,00180263,리더스코스메틱,016100,20200226
1655,00144012,원풍,008370,20200226
1656,00541862,판도라티비,202960,20200226
1657,00155498,풍림산업,001310,20200226
1658,01366000,신영스팩5호,323280,20200226
1659,00141671,오리콤,010470,20200226
1660,00220622,서호전기,065710,20200226
1661,00231105,동성화인텍,033500,20200226
1662,00309831,알에프텍,061040,20200226
1663,00175623,라이브플렉스,050120,20200226
1664,00137359,신풍제약,019170,20200214
1665,00141404,영풍제지,006740,20200214
1666,01262458,동아타이어,282690,20200214
1667,00663669,우노앤컴퍼니,114630,20200214
1668,00149266,CNH,023460,20200221
1669,00260657,오상헬스케어,036220,20200221
1670,00135777,신대양제지,016590,20200221
1671,00164618,현대사료,016790,20200221
1672,00876166,한국바이오젠,318000,20200221
1673,00442631,태양기계,116100,20200226
1674,00444329,위메이드,112040,20200226
1675,00651017,나우IB,293580,20200226
1676,00571298,덕우전자,263600,20200213
1677,00220969,오공,045060,20200226
1678,00184667,유진기업,023410,20200226
1679,00351418,코리아오토글라스,152330,20200226
1680,00966168,디알젬,263690,20200218
1681,00144818,유유제약,000220,20200226
1682,00364306,성우전자,081580,20200226
1683,01364297,DB금융스팩7호,322780,20200226
1684,00693651,비덴트,121800,20200226
1685,00526696,웨이브일렉트로,095270,20200214
1686,01353024,하이제4호스팩,317240,20200219
1687,00187725,코콤,015710,20200225
1688,00861076,케이탑리츠,145270,20200221
1689,00351579,SGA,049470,20200221
1690,00124276,부스타,008470,20200221
1691,01326224,교보8호스팩,307280,20200221
1692,00372253,연우,115960,20200221
1693,00971726,옵티팜,153710,20200211
1694,00101336,경남에너지,008020,20200226
1695,01419986,신영스팩6호,344050,20200226
1696,00406329,루멘스,038060,20200213
1697,00612489,아이쓰리시스템,214430,20200214
1698,01046708,바디텍메드,206640,20200226
1699,00350482,성우테크론,045300,20200226
1700,00876209,에듀파트너,208890,20200226
1701,00959229,세종메디칼,258830,20200217
1702,00624998,제닉,123330,20200219
1703,00173069,아진카인텍,011400,20200225
1704,00988364,SGA솔루션즈,184230,20200221
1705,00158325,NICE평가정보,030190,20200221
1706,00159175,한국전기초자,009720,20200221
1707,01414361,SK5호스팩,337450,20200221
1708,01179617,한국비엔씨,256840,20200221
1709,00137289,이라이콤,041520,20200226
1710,00152862,코오롱,002020,20200226
1711,01203376,유비쿼스,264450,20200226
1712,00229021,인성정보,033230,20200226
1713,00530556,예스티,122640,20200226
1714,00181934,포스코플랜텍,051310,20200220
1715,00498001,모베이스,101330,20200220
1716,01329957,대신밸런스제6호스팩,307750,20200226
1717,01113718,올릭스,226950,20200226
1718,00112022,대원화성,024890,20200226
1719,00585608,다나와,119860,20200219
1720,00128111,포스코엠텍,009520,20200225
1721,01208885,경동도시가스,267290,20200225
1722,00405719,아이크래프트,052460,20200221
1723,00172945,동일철강,023790,20200221
1724,00116408,동신건설,025950,20200214
1725,00867973,서남,294630,20200226
1726,00916516,흥국에프엔비,189980,20200226
1727,01046391,싸이토젠,217330,20200220
1728,00864338,웹스,196700,20200226
1729,01117918,셀젠텍,258250,20200226
1730,00562245,태웅로직스,124560,20200226
1731,00292434,인트론바이오,048530,20200221
1732,00550082,빅텐츠,210120,20200221
1733,00238001,블루콤,033560,20200221
1734,00656289,코스맥스엔비티,222040,20200221
1735,00670085,엘아이에스,138690,20200226
1736,00526678,동방선기,099410,20200214
1737,00429694,파버나인,177830,20200226
1738,00317104,라이온켐텍,171120,20200226
1739,01267684,쿠쿠홈시스,284740,20200226
1740,00961774,유티아이,179900,20200226
1741,00616962,린드먼아시아,277070,20200225
1742,00579139,한국맥널티,222980,20200221
1743,00363927,NE능률,053290,20200221
1744,00580065,월덱스,101160,20200226
1745,00915508,알엔투테크놀로지,148250,20200226
1746,00825223,화신정공,126640,20200226
1747,01277928,한국제7호스팩,291210,20200226
1748,00113128,대한약품,023910,20200226
1749,00108746,큐로,015590,20200226
1750,00632304,JW홀딩스,096760,20200220
1751,00414540,대주이엔티,114920,20200220
1752,01344336,신테카바이오,226330,20200221
1753,00108001,남화토건,091590,20200221
1754,00992871,종근당,185750,20200226
1755,01116380,씨앤에스링크,245450,20200214
1756,00681249,씨유메디칼,115480,20200227
1757,00450931,우양에이치씨,101970,20200227
1758,00432102,한국금융지주,071050,20200227
1759,00159218,한전KPS,051600,20200228
1760,00544577,에이피티씨,089970,20200228
1761,00138190,GS글로벌,001250,20200228
1762,00301422,우수AMS,066590,20200228
1763,01089378,MP한강,219550,20200226
1764,01390876,상상인이안제2호스팩,329560,20200226
1765,00162081,한국투자파트너스,019560,20200227
1766,01167056,샘표식품,248170,20200227
1767,00766106,트루윈,105550,20200227
1768,00828761,레이,228670,20200227
1769,00384762,파커스,065690,20200227
1770,00122472,백광산업,001340,20200227
1771,00313649,현대바이오,048410,20200228
1772,00158149,한국쉘석유,002960,20200228
1773,00408266,유니온커뮤니티,203450,20200228
1774,01168684,스튜디오드래곤,253450,20200228
1775,00146427,일야,058450,20200226
1776,00404288,아진엑스텍,059120,20200226
1777,00474588,한중엔시에스,107640,20200227
1778,01326260,하나머스트제6호스팩,307160,20200227
1779,00631837,안트로젠,065660,20200227
1780,01395279,하나금융14호스팩,332710,20200227
1781,00160418,한국프랜지공업,010100,20200227
1782,01223219,에이에프더블류,312610,20200227
1783,00866062,엘티씨,170920,20200227
1784,00111838,대원,007680,20200227
1785,00335076,오픈베이스,049480,20200227
1786,01405585,IBKS제12호스팩,335870,20200227
1787,01182550,EDGC,245620,20200228
1788,00117966,동원개발,013120,20200226
1789,00415868,펩트론,087010,20200227
1790,00578325,럭스피아,092590,20200227
1791,00365934,코세스,089890,20200227
1792,00760999,상신전자,263810,20200227
1793,00130091,샘표,007540,20200227
1794,00228712,동우팜투테이블,088910,20200227
1795,00131197,서원,021050,20200227
1796,01188730,시그넷이브이,260870,20200227
1797,00353230,프리젠,060910,20200227
1798,01326279,아이엘사이언스,307180,20200227
1799,00676122,지디,155960,20200227
1800,00807397,코이즈,121850,20200228
1801,00359261,빛샘전자,072950,20200226
1802,01042711,글로벌텍스프리,204620,20200226
1803,00154329,태평양물산,007980,20200226
1804,01391033,NH프라임리츠,338100,20200227
1805,01063963,유쎌,252370,20200227
1806,00303703,CS,065770,20200227
1807,00409964,하이텍팜,106190,20200227
1808,00156354,지엠비코리아,013870,20200227
1809,00177199,디씨엠,024090,20200227
1810,00129235,삼화왕관,004450,20200227
1811,00415327,중앙백신,072020,20200227
1812,00623661,원익머트리얼즈,104830,20200228
1813,00250614,삼영엠텍,054540,20200228
1814,00659161,싸이맥스,160980,20200228
1815,00265421,인지디스플레,037330,20200228
1816,01047415,정다운,208140,20200228
1817,00162416,한양증권,001750,20200228
1818,00162063,한신공영,004960,20200226
1819,00161116,한라,014790,20200226
1820,00540863,GST,083450,20200227
1821,00785475,피앤이솔루션,131390,20200227
1822,00384948,대유,290380,20200227
1823,00199988,동아화성,041930,20200227
1824,01098792,본느,226340,20200227
1825,01190780,파워풀엑스,266870,20200227
1826,00127936,삼일기업공사,002290,20200227
1827,00223513,제이씨현시스템,033320,20200227
1828,00111458,대영포장,014160,20200227
1829,00983916,제노포커스,187420,20200227
1830,00938721,필옵틱스,161580,20200227
1831,00148920,조광페인트,004910,20200227
1832,00307189,SKC 솔믹스,057500,20200227
1833,00280688,SBS콘텐츠허브,046140,20200227
1834,01256864,에이비엘바이오,298380,20200228
1835,00116806,동아,012760,20200228
1836,00374020,이엘피,063760,20200228
1837,01089350,켐트로스,220260,20200228
1838,00413417,우리손에프앤지,073560,20200228
1839,00145552,이수화학,005950,20200228
1840,00540340,코리아센터,290510,20200228
1841,00549925,루트로닉,085370,20200228
1842,00146454,일양약품,007570,20200228
1843,00556712,힘스,238490,20200226
1844,00564562,엠씨넥스,097520,20200226
1845,00112004,알바이오,003190,20200226
1846,00656340,소프트캠프,210610,20200227
1847,00242934,케이엠,083550,20200227
1848,00989664,코아스템,166480,20200227
1849,00397058,엠게임,058630,20200227
1850,00888347,휴젤,145020,20200227
1851,00664853,제이씨케미칼,137950,20200227
1852,00446479,신비앤텍,070480,20200227
1853,00377610,세아홀딩스,058650,20200227
1854,00599595,코프라,126600,20200228
1855,00239639,삼표시멘트,038500,20200228
1856,00874803,AP위성,211270,20200226
1857,00306870,손오공,066910,20200226
1858,00153278,서연탑메탈,019770,20200226
1859,00976615,틸론,217880,20200226
1860,00298377,아이씨디,040910,20200226
1861,01227039,브릿지바이오,288330,20200226
1862,01029394,에코마케팅,230360,20200227
1863,01416572,한화플러스제1호스팩,340440,20200227
1864,01074862,메가스터디교육,215200,20200227
1865,00524421,테스,095610,20200227
1866,00385415,일신바이오,068330,20200227
1867,01325979,세아제강,306200,20200227
1868,01085187,씨알푸드,236030,20200227
1869,00155355,풀무원,017810,20200227
1870,00536523,로보스타,090360,20200227
1871,00136776,제이준코스메틱,025620,20200227
1872,00152880,코오롱글로벌,003070,20200227
1873,01119387,이에스산업,241510,20200228
1874,00115287,동방,004140,20200226
1875,00814810,엠에프엠코리아,251960,20200227
1876,00160010,한국큐빅,021650,20200227
1877,00154055,태원물산,001420,20200227
1878,00111689,대우부품,009320,20200227
1879,00122056,미창석유공업,003650,20200227
1880,00466428,아미노로직스,074430,20200227
1881,01234297,미원에스씨,268280,20200227
1882,00101257,경남기업,000800,20200227
1883,00533924,액트,131400,20200228
1884,01058101,라파스,214260,20200228
1885,00438036,팅크웨어,084730,20200226
1886,00990262,피노텍,150440,20200227
1887,00139719,와이지-원,019210,20200227
1888,00490179,플랜티넷,075130,20200227
1889,00868705,윈스,136540,20200227
1890,00145668,이화공영,001840,20200227
1891,00206659,이랜텍,054210,20200227
1892,00231831,조아제약,034940,20200227
1893,00991225,더콘텐츠온,302920,20200227
1894,00172291,더존비즈온,012510,20200227
1895,00115612,동부건설,005960,20200227
1896,00114686,동구바이오제약,006620,20200228
1897,00769158,케이엔제이,272110,20200228
1898,00415646,드림텍,192650,20200226
1899,00632793,전진바이오팜,110020,20200226
1900,00273439,메디아나,041920,20200226
1901,00303794,쇼박스,086980,20200226
1902,00133715,대주코레스,008340,20200227
1903,00166272,화승알앤에이,013520,20200227
1904,00139083,아진산업,013310,20200227
1905,00261054,EG,037370,20200227
1906,00150633,지누스,013890,20200227
1907,00651901,에어부산,298690,20200227
1908,00486370,성창오토텍,080470,20200227
1909,01082348,오스테오닉,226400,20200227
1910,00163345,DB,012030,20200227
1911,01163050,다이오진,271850,20200227
1912,00253985,국보디자인,066620,20200228
1913,00653024,진에어,272450,20200228
1914,00239514,삼진엘앤디,054090,20200227
1915,01351822,한화에스비아이스팩,317320,20200227
1916,00164502,현대공업,170030,20200227
1917,00141626,오리엔트바이오,002630,20200227
1918,01169267,세화피앤씨,252500,20200227
1919,00397289,오텍,067170,20200227
